loc_date,date,feature_name,slug,code,pcs_m,quantity,parent_boundary,length,groupname,city
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G210,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G926,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G923,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G702,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G706,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G34,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G712,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G901,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G710,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G65,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G708,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G145,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G175,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G12,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G171,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G8,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G943,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G155,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G3,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G929,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G28,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G194,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G101,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G82,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G134,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G939,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G149,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G201,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G938,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G137,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G213,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G76,0.0,0,rhone,59,plastic pieces,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G98,0.0,0,rhone,59,waste water,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G10,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G935,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G135,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G144,0.0,0,rhone,59,waste water,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G154,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G904,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G51,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G81,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G940,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G157,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G126,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G73,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G148,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G933,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G914,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G147,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G131,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G203,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G11,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G38,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G937,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G193,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G918,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G13,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G930,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G153,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G83,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G106,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G103,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G112,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G99,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G97,0.0,0,rhone,59,waste water,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G9,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G5,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G151,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G179,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G62,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G181,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G713,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G108,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G107,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G173,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G942,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G43,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G928,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G128,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G908,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G117,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G64,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G907,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G917,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G2,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G900,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G202,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G115,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G906,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G197,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G186,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G167,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G136,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G903,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G132,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G927,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G36,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G902,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G129,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G6,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G53,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G92,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G37,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G199,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G71,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G133,0.0,0,rhone,59,waste water,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G138,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G80,0.0,0,rhone,59,plastic pieces,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G190,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G39,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G29,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G68,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G161,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G14,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G183,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G61,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G105,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G113,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G104,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G55,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G109,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G123,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G150,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G114,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G140,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G195,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G118,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G176,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G925,0.0,0,rhone,59,packaging non food,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G17,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G116,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G63,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G913,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G19,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G102,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G49,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G944,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G111,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G945,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G60,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G119,0.0,0,rhone,59,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G52,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G172,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G143,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G41,0.0,0,rhone,59,agriculture,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G188,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G162,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G40,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G999,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G141,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G207,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G174,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G160,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G84,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G94,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G196,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G185,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G932,0.0,0,rhone,59,waste water,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G214,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G1,0.0,0,rhone,59,food and drink,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G166,0.0,0,rhone,59,infrastructure,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G180,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G56,0.0,0,rhone,59,recreation,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G88,0.0,0,rhone,59,personal items,Montreux
"('baye-de-montreux-g', '2016-07-15')",2016-07-15,lac-leman,baye-de-montreux-g,G205,0.0,0,rhone,59,unclassified,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G200,0.0,0,rhone,60,food and drink,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G48,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G170,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G709,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G204,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G705,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G919,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G93,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G78,0.0,0,rhone,60,plastic pieces,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G122,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G915,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G146,0.0,0,rhone,60,packaging non food,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G922,0.0,0,rhone,60,packaging non food,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G208,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G941,0.0,0,rhone,60,packaging non food,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G74,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G142,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G921,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G198,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G931,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G87,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G124,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G916,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G936,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G703,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G707,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G139,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G152,0.0,0,rhone,60,tobacco,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G75,0.0,0,rhone,60,plastic pieces,Montreux
"('baye-de-montreux-g', '2016-06-22')",2016-06-22,lac-leman,baye-de-montreux-g,G20,0.0,0,rhone,60,packaging non food,Montreux
