OBJEKTART,slug,feature_ty,area
Schul- und Hochschulareal,bodensee_thal_schlachterj_1,l,"9082"
Schul- und Hochschulareal,bodensee_altenrhein_caluoria,l,"9082"
Schul- und Hochschulareal,zurcher-strand,l,"1965"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"1965"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"1965"
Schul- und Hochschulareal,mullermatte,l,"1024"
Schul- und Hochschulareal,strandboden-biel,l,"1024"
Schul- und Hochschulareal,nidau-strand,l,"1024"
Schul- und Hochschulareal,bielersee_vinelz_fankhausers,l,"3935"
Schul- und Hochschulareal,erlach-camping-strand,l,"3935"
Schul- und Hochschulareal,gals-reserve,l,"3935"
Schul- und Hochschulareal,lugano-centro,l,"14446"
Schul- und Hochschulareal,aare_bern_gerberm,r,"35861"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"366"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"1680"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"3480"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"11178"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"11178"
Schul- und Hochschulareal,lavey-les-bains-2,r,"4670"
Schul- und Hochschulareal,lavey-les-bains,r,"4670"
Schul- und Hochschulareal,arve_carouge_battistellak,r,"31997"
Schul- und Hochschulareal,emme_utzenstorf_gruttert,r,"33950"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"1085"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"1085"
Schul- und Hochschulareal,birskopfli-rusco,r,"513"
Schul- und Hochschulareal,rhein_basel,r,"1085"
Schul- und Hochschulareal,baye-de-montreux-g,l,"878"
Schul- und Hochschulareal,baye-de-montreux-d,l,"878"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"126"
Schul- und Hochschulareal,rhein_basel,r,"126"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"2620"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"2620"
Schul- und Hochschulareal,limmat_unterengstringen_oggierbuhrer,r,"20643"
Schul- und Hochschulareal,cully-plage,l,"1309"
Schul- und Hochschulareal,zurichsee_kusnachterhorn_thirkell-whitej,l,"13344"
Schul- und Hochschulareal,kusnachter-dorfbach-tobelweg-1-4,r,"13344"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"5516"
Schul- und Hochschulareal,rhein_basel,r,"3488"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"1307"
Schul- und Hochschulareal,bern-tiergarten,r,"1307"
Schul- und Hochschulareal,aare_elfenau_cataldiv,r,"1307"
Schul- und Hochschulareal,lorze_baar_blarere,r,"513"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"6612"
Schul- und Hochschulareal,zurcher-strand,l,"38382"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"34401"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"12788"
Schul- und Hochschulareal,lugano-centro,l,"4326"
Schul- und Hochschulareal,pont-sous-terre,r,"2854"
Schul- und Hochschulareal,thun-strandbad,l,"14906"
Schul- und Hochschulareal,la-petite-plage,l,"4014"
Schul- und Hochschulareal,signalpain,l,"4014"
Schul- und Hochschulareal,thun-strandbad,l,"2491"
Schul- und Hochschulareal,reuss,r,"6753"
Schul- und Hochschulareal,spackmatt,r,"7897"
Schul- und Hochschulareal,aare_kehrsatz_stolten,r,"29667"
Schul- und Hochschulareal,aare_bern_caveltin,r,"31975"
Schul- und Hochschulareal,les-glariers,r,"5234"
Schul- und Hochschulareal,hauterive-petite-plage,l,"9628"
Schul- und Hochschulareal,tiger-duck-beach,l,"19830"
Schul- und Hochschulareal,plage-de-dorigny,l,"20249"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"20807"
Schul- und Hochschulareal,aare-port,r,"7735"
Schul- und Hochschulareal,brugg-be-buren-bsg-standort,r,"11160"
Schul- und Hochschulareal,aare_post,r,"11160"
Schul- und Hochschulareal,foce-del-cassarate,r,"3438"
Schul- und Hochschulareal,lido,l,"242"
Schul- und Hochschulareal,lugano-centro,l,"7359"
Schul- und Hochschulareal,spiaggia-parco-ciani,l,"5369"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"6190"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"6190"
Schul- und Hochschulareal,lugano-centro,l,"19278"
Schul- und Hochschulareal,preverenges,l,"1717"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"696"
Schul- und Hochschulareal,glatt_oerlikon_covosn,r,"32479"
Schul- und Hochschulareal,rhein_basel,r,"2179"
Schul- und Hochschulareal,zurcher-strand,l,"7933"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"7933"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"7933"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"16589"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"16589"
Schul- und Hochschulareal,pfafikon-bad,l,"26844"
Schul- und Hochschulareal,via-brunari-spiaggia,r,"13121"
Schul- und Hochschulareal,via-mirasole-spiaggia,r,"13121"
Schul- und Hochschulareal,canale-saleggi,r,"13121"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"2961"
Schul- und Hochschulareal,aare_suhrespitz_badert,r,"9942"
Schul- und Hochschulareal,katzensee_regensdorfzuerichaffoltern_stueberj,l,"4183"
Schul- und Hochschulareal,toss_winterthur-2,r,"27644"
Schul- und Hochschulareal,birs_reinach_dinuccin,r,"4083"
Schul- und Hochschulareal,bodensee_arbon_moslis,l,"1716"
Schul- und Hochschulareal,bodensee_steinach_dolder_a,l,"11768"
Schul- und Hochschulareal,foce-del-cassarate,r,"255"
Schul- und Hochschulareal,lido,l,"255"
Schul- und Hochschulareal,lugano-centro,l,"255"
Schul- und Hochschulareal,spiaggia-parco-ciani,l,"255"
Schul- und Hochschulareal,schutzenmatte,r,"9333"
Schul- und Hochschulareal,zurcher-strand,l,"8172"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"8172"
Schul- und Hochschulareal,rivapiana,l,"3508"
Schul- und Hochschulareal,pont-sous-terre,r,"4296"
Schul- und Hochschulareal,gasi-strand,l,"3752"
Schul- und Hochschulareal,linthdammweg,r,"3752"
Schul- und Hochschulareal,seeflechsen,l,"3752"
Schul- und Hochschulareal,flibach-river-right-bank,l,"3752"
Schul- und Hochschulareal,linth_mollis,r,"3752"
Schul- und Hochschulareal,via-brunari-spiaggia,r,"27119"
Schul- und Hochschulareal,via-mirasole-spiaggia,r,"27119"
Schul- und Hochschulareal,canale-saleggi,r,"27119"
Schul- und Hochschulareal,rhein_basel,r,"620"
Schul- und Hochschulareal,arve_carouge_battistellak,r,"904"
Schul- und Hochschulareal,reuss_hunenberg_eberhardy,r,"6616"
Schul- und Hochschulareal,zurcher-strand,l,"3245"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"3245"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"3245"
Schul- und Hochschulareal,la-petite-plage,l,"1781"
Schul- und Hochschulareal,signalpain,l,"3943"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"3943"
Schul- und Hochschulareal,emme_biberist_jennim,r,"10276"
Schul- und Hochschulareal,zurcher-strand,l,"1838"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"603"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1838"
Schul- und Hochschulareal,strandboden-biel,l,"660"
Schul- und Hochschulareal,strandboden-biel,l,"9082"
Schul- und Hochschulareal,nidau-strand,l,"9082"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"8481"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"8046"
Schul- und Hochschulareal,greifensee_uster_fischerb_-2,l,"286"
Schul- und Hochschulareal,greifensee_uster_fischerb_1,l,"286"
Schul- und Hochschulareal,route-13,r,"21112"
Schul- und Hochschulareal,ascona-traghetto-spiaggia,l,"21112"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"13516"
Schul- und Hochschulareal,pont-sous-terre,r,"10479"
Schul- und Hochschulareal,bodensee_thal_schlachterj_1,l,"4625"
Schul- und Hochschulareal,bodensee_altenrhein_caluoria,l,"4625"
Schul- und Hochschulareal,thun-strandbad,l,"33943"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"19719"
Schul- und Hochschulareal,zurcher-strand,l,"3926"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"3926"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"3926"
Schul- und Hochschulareal,zugerseecholler_cham_blarerm,l,"5730"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"2888"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"2084"
Schul- und Hochschulareal,rhein_basel,r,"2888"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"13753"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"3372"
Schul- und Hochschulareal,rhein_basel,r,"9185"
Schul- und Hochschulareal,sitter_stgallen_jennya,r,"1274"
Schul- und Hochschulareal,zuerichsee_maennedorf_vanderkaadene,l,"837"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"3570"
Schul- und Hochschulareal,zurcher-strand,l,"3570"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"3570"
Schul- und Hochschulareal,pfafikon-bad,l,"8605"
Schul- und Hochschulareal,signalpain,l,"2444"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"2444"
Schul- und Hochschulareal,camp-des-peches,l,"11513"
Schul- und Hochschulareal,zurichsee_wollishofen_langendorfm,l,"2083"
Schul- und Hochschulareal,zurcher-strand,l,"2083"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"2083"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"2083"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"7102"
Schul- und Hochschulareal,preverenges,l,"33852"
Schul- und Hochschulareal,preverenges-le-sout,l,"33852"
Schul- und Hochschulareal,unterdsee_ermatingen_brunkem,l,"6729"
Schul- und Hochschulareal,aare_suhrespitz_badert,r,"90"
Schul- und Hochschulareal,lavey-les-bains-2,r,"15179"
Schul- und Hochschulareal,lavey-les-bains,r,"15179"
Schul- und Hochschulareal,pont-sous-terre,r,"16230"
Schul- und Hochschulareal,rastplatz-stampf,l,"1455"
Schul- und Hochschulareal,jona-river-rastplatz,r,"1455"
Schul- und Hochschulareal,strandbeiz,l,"1455"
Schul- und Hochschulareal,rhein_basel,r,"1507"
Schul- und Hochschulareal,schutzenmatte,r,"1889"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"6766"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"6766"
Schul- und Hochschulareal,pfafikon-bad,l,"7534"
Schul- und Hochschulareal,tiger-duck-beach,l,"6200"
Schul- und Hochschulareal,parc-des-pierrettes,l,"6200"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"702"
Schul- und Hochschulareal,plage-de-dorigny,l,"6200"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"6200"
Schul- und Hochschulareal,pont-sous-terre,r,"375"
Schul- und Hochschulareal,aare-limmatspitz,r,"353"
Schul- und Hochschulareal,aare_brugg_buchie,r,"15316"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"3499"
Schul- und Hochschulareal,zurichsee_wollishofen_langendorfm,l,"13576"
Schul- und Hochschulareal,sihl_zuerich_eichenbergerd,r,"13576"
Schul- und Hochschulareal,sihl_zurich_himmelhebern,r,"13576"
Schul- und Hochschulareal,rhein_eglisau_gomringerp,r,"6013"
Schul- und Hochschulareal,signalpain,l,"14684"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"14684"
Schul- und Hochschulareal,greifensee_greifensee_simmenc,l,"18662"
Schul- und Hochschulareal,aare-limmatspitz,r,"4214"
Schul- und Hochschulareal,zurcher-strand,l,"768"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"768"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"768"
Schul- und Hochschulareal,aare_solothurn_nguyena,r,"1484"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"8042"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"8042"
Schul- und Hochschulareal,rhein_basel,r,"4157"
Schul- und Hochschulareal,evole-plage,l,"2435"
Schul- und Hochschulareal,plage-de-serriere,l,"1973"
Schul- und Hochschulareal,bielersee_vinelz_fankhausers,l,"617"
Schul- und Hochschulareal,erlach-camping-strand,l,"617"
Schul- und Hochschulareal,gals-reserve,l,"617"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"11628"
Schul- und Hochschulareal,bern-tiergarten,r,"11628"
Schul- und Hochschulareal,aare_elfenau_cataldiv,r,"11628"
Schul- und Hochschulareal,lugano-centro,l,"3184"
Schul- und Hochschulareal,tiger-duck-beach,l,"14072"
Schul- und Hochschulareal,plage-de-dorigny,l,"14240"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"15453"
Schul- und Hochschulareal,zurcher-strand,l,"199"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"2618"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"2618"
Schul- und Hochschulareal,quai-maria-belgia,l,"3088"
Schul- und Hochschulareal,oyonne,l,"2884"
Schul- und Hochschulareal,arabie,l,"3088"
Schul- und Hochschulareal,veveyse,l,"3088"
Schul- und Hochschulareal,ognonnaz-1,r,"3088"
Schul- und Hochschulareal,sorne_birse_wwfjura,r,"10881"
Schul- und Hochschulareal,limmat_zuerich_suterdglauserp,r,"3423"
Schul- und Hochschulareal,parc-des-pierrettes,l,"4706"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"4706"
Schul- und Hochschulareal,tiger-duck-beach,l,"4119"
Schul- und Hochschulareal,parc-des-pierrettes,l,"4119"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"4119"
Schul- und Hochschulareal,plage-de-dorigny,l,"4119"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"4119"
Schul- und Hochschulareal,tiger-duck-beach,l,"333736"
Schul- und Hochschulareal,parc-des-pierrettes,l,"408965"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"408965"
Schul- und Hochschulareal,plage-de-dorigny,l,"298107"
Schul- und Hochschulareal,saint-sulpice,l,"50"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"51351"
Schul- und Hochschulareal,parc-des-pierrettes,l,"2419"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"2419"
Schul- und Hochschulareal,tiger-duck-beach,l,"41801"
Schul- und Hochschulareal,parc-des-pierrettes,l,"60305"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"58882"
Schul- und Hochschulareal,plage-de-dorigny,l,"22271"
Schul- und Hochschulareal,tiger-duck-beach,l,"26519"
Schul- und Hochschulareal,parc-des-pierrettes,l,"26844"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"26844"
Schul- und Hochschulareal,plage-de-dorigny,l,"22392"
Schul- und Hochschulareal,sitter_gaiserwald_buehlerf,r,"17212"
Schul- und Hochschulareal,sitter_stgallen_steinbrunnerf,r,"18804"
Schul- und Hochschulareal,rolle-plage,l,"26848"
Schul- und Hochschulareal,la-petite-plage,l,"46519"
Schul- und Hochschulareal,signalpain,l,"1107"
Schul- und Hochschulareal,lorze_baar_blarere,r,"1315"
Schul- und Hochschulareal,sitter_stgallen_steinbrunnerf,r,"490"
Schul- und Hochschulareal,lavey-les-bains-2,r,"1882"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"6155"
Schul- und Hochschulareal,rhein_domatems_foppa_f,r,"17822"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"4356"
Schul- und Hochschulareal,signalpain,l,"6575"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"6575"
Schul- und Hochschulareal,bodensee_arbon_moslis,l,"7192"
Schul- und Hochschulareal,bodensee_steinach_dolder_a,l,"7192"
Schul- und Hochschulareal,schmerikon-bahnhof-strand,l,"6595"
Schul- und Hochschulareal,aabach,l,"6595"
Schul- und Hochschulareal,via-brunari-spiaggia,r,"18187"
Schul- und Hochschulareal,via-mirasole-spiaggia,r,"18187"
Schul- und Hochschulareal,canale-saleggi,r,"18187"
Schul- und Hochschulareal,arve_carouge_battistellak,r,"1538"
Schul- und Hochschulareal,bielersee_vinelz_fankhausers,l,"967"
Schul- und Hochschulareal,pont-sous-terre,r,"655"
Schul- und Hochschulareal,oben-am-see,l,"10154"
Schul- und Hochschulareal,wycheley,l,"10154"
Schul- und Hochschulareal,limmat_zuerich_suterdglauserp,r,"14341"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1398"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1398"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"5508"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"403"
Schul- und Hochschulareal,mullermatte,l,"1820"
Schul- und Hochschulareal,strandboden-biel,l,"1820"
Schul- und Hochschulareal,nidau-strand,l,"1820"
Schul- und Hochschulareal,evole-plage,l,"7361"
Schul- und Hochschulareal,hauterive-petite-plage,l,"32359"
Schul- und Hochschulareal,evole-plage,l,"1553"
Schul- und Hochschulareal,glatt_oerlikon_covosn,r,"13236"
Schul- und Hochschulareal,emme_utzenstorf_gruttert,r,"22503"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"412"
Schul- und Hochschulareal,sitter_stgallen_jennya,r,"8561"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"7133"
Schul- und Hochschulareal,unterdsee_ermatingen_brunkem,l,"4905"
Schul- und Hochschulareal,limmat_zurich_mortensena_meiera,r,"2638"
Schul- und Hochschulareal,limmat_zuerich_jansena,r,"3340"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"3333"
Schul- und Hochschulareal,pont-sous-terre,r,"789"
Schul- und Hochschulareal,delta-park,l,"5385"
Schul- und Hochschulareal,thun-strandbad,l,"8397"
Schul- und Hochschulareal,aare_bern_gerberm,r,"48225"
Schul- und Hochschulareal,limmat_zuerich_wagnerc,r,"3427"
Schul- und Hochschulareal,limmat_zurich_mortensena_meiera,r,"3427"
Schul- und Hochschulareal,limmat_zuerich_jansena,r,"3427"
Schul- und Hochschulareal,sitter_stgallen_steinbrunnerf,r,"2676"
Schul- und Hochschulareal,langete_langenthal_geiserm,r,"1163"
Schul- und Hochschulareal,quai-maria-belgia,l,"3588"
Schul- und Hochschulareal,oyonne,l,"3588"
Schul- und Hochschulareal,arabie,l,"3588"
Schul- und Hochschulareal,veveyse,l,"3588"
Schul- und Hochschulareal,goldach_goldach_schlachterj,r,"15961"
Schul- und Hochschulareal,mullermatte,l,"21400"
Schul- und Hochschulareal,strandboden-biel,l,"21400"
Schul- und Hochschulareal,nidau-strand,l,"21400"
Schul- und Hochschulareal,aare-solothurn-lido-strand,r,"20715"
Schul- und Hochschulareal,aare_solothurn_nguyena,r,"20715"
Schul- und Hochschulareal,pfafikon-bad,l,"3752"
Schul- und Hochschulareal,limmat_zurich_mortensena_meiera,r,"12594"
Schul- und Hochschulareal,limmat_zuerich_suterdglauserp,r,"5971"
Schul- und Hochschulareal,limmat_zuerich_jansena,r,"12594"
Schul- und Hochschulareal,aare_bern_gerberm,r,"14563"
Schul- und Hochschulareal,lugano-centro,l,"3342"
Schul- und Hochschulareal,langete_langenthal_geiserm,r,"13983"
Schul- und Hochschulareal,tschilljus,r,"3786"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"9557"
Schul- und Hochschulareal,birs_basel_laderachs,r,"9557"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"9557"
Schul- und Hochschulareal,birskopfli-rusco,r,"2511"
Schul- und Hochschulareal,birs_basel_grunern,r,"9557"
Schul- und Hochschulareal,rhein_basel,r,"9557"
Schul- und Hochschulareal,pfafikon-bad,l,"16576"
Schul- und Hochschulareal,nouvelle-plage,l,"26194"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"1221"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"2213"
Schul- und Hochschulareal,route-13,r,"5519"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"2960"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"2960"
Schul- und Hochschulareal,la-morges,l,"3745"
Schul- und Hochschulareal,thur_schwarzenbach_meiliw,r,"12319"
Schul- und Hochschulareal,schutzenmatte,r,"727"
Schul- und Hochschulareal,evole-plage,l,"3927"
Schul- und Hochschulareal,rhein_basel,r,"1078"
Schul- und Hochschulareal,via-brunari-spiaggia,r,"5805"
Schul- und Hochschulareal,via-mirasole-spiaggia,r,"5805"
Schul- und Hochschulareal,canale-saleggi,r,"5805"
Schul- und Hochschulareal,foce-del-cassarate,r,"13648"
Schul- und Hochschulareal,lido,l,"13419"
Schul- und Hochschulareal,lugano-centro,l,"4333"
Schul- und Hochschulareal,spiaggia-parco-ciani,l,"13648"
Schul- und Hochschulareal,evole-plage,l,"2136"
Schul- und Hochschulareal,isole-di-brissago-porto,l,"1051"
Schul- und Hochschulareal,augustmutzenbergstrandweg,l,"4870"
Schul- und Hochschulareal,zurcher-strand,l,"2254"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"2254"
Schul- und Hochschulareal,bodensee_steinach_dolder_a,l,"9368"
Schul- und Hochschulareal,bodensee_horn_huberm,l,"9368"
Schul- und Hochschulareal,toss_winterthur-2,r,"7753"
Schul- und Hochschulareal,jardin-botanique,l,"81"
Schul- und Hochschulareal,schusspark-strand,r,"21821"
Schul- und Hochschulareal,zurcher-strand,l,"1466"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"1466"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"1466"
Schul- und Hochschulareal,pont-sous-terre,r,"371"
Schul- und Hochschulareal,pont-sous-terre,r,"9970"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"6384"
Schul- und Hochschulareal,birs_basel_laderachs,r,"8188"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"5835"
Schul- und Hochschulareal,birskopfli-rusco,r,"8188"
Schul- und Hochschulareal,birs_basel_grunern,r,"8188"
Schul- und Hochschulareal,foce-del-cassarate,r,"519"
Schul- und Hochschulareal,lido,l,"519"
Schul- und Hochschulareal,lugano-centro,l,"519"
Schul- und Hochschulareal,spiaggia-parco-ciani,l,"519"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"2026"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"2026"
Schul- und Hochschulareal,rhein_basel,r,"2026"
Schul- und Hochschulareal,bern-fahrstrasse,r,"1509"
